EAN NUEVO,DESCRIPCIÓN,Descuento ,Mes,Categoria
7509546079271,Cepillo Dental Colgate Pro Cuidado Single,2 X 1,septiembre,Cuidado oral
7509546666983,Enjuague Bucal Colgate Luminous White Carbón x500ml,2 X 1,septiembre,Cuidado oral
7891024039625,Enjuague Bucal Colgate Plax Ice Infinity 180ml,15%,septiembre,Cuidado oral
7509546679525,Enjuague Bucal Colgate Plax Odor Control 250ml,2 X 1,septiembre,Cuidado oral
7891024117903,Shower Gel Palmolive Aromatherapy Relax 250ml,15%,septiembre,Higiene personal
7796285288983,ADERMICINA FACIAL -ANTI-ARRUGA CR 90 G,15%,septiembre,Dermocosmetica
7796285288990,ADERMICINA FACIAL -UNIFICADORA CR 90 G,15%,septiembre,Dermocosmetica
7796285289003,ADERMICINA FACIAL -HUMECTANTE CR 90 G,15%,septiembre,Dermocosmetica
7796285290733,CVP CANNABIDIOL Crema x 400 gr,2 X 1,septiembre,Dermocosmetica
7796285289348,EVAGINA-JAB ESPUMA X 240 ML,20%,septiembre,Dermocosmetica
7796285290740,EVAGINA-TOALLITAS HUMEDAS X 20,20%,septiembre,Dermocosmetica
7796285289331,EVAGINA-GEL POMO X 50 ML,20%,septiembre,Dermocosmetica
7796285289324,EVAGINA-JABON LIQUIDO X 200 ML,20%,septiembre,Dermocosmetica
7796285290856,EVAGINA-DEO INTIMO,20%,septiembre,Dermocosmetica
7796285290863,EVAGINA SERUM-INTIMO X30 ML,20%,septiembre,Dermocosmetica
7796285288938,CALADRYL CORP DESHIDRATADA EMUL 400ML,15%,septiembre,Dermocosmetica
7796285288907,CALADRYL CORP DIABETES EMUL 400ML,15%,septiembre,Dermocosmetica
7796285279493,CALADRYL CORP SENSIBLE EMUL 400ML,15%,septiembre,Dermocosmetica
7796285285135,EVACOPA D40 T1 X 1,50%,septiembre,Proteccion femenina
7796285285999,EVACOPA D44 T2 X 1,50%,septiembre,Proteccion femenina
7796285286002,EVACOPA D48 T3 X 1,50%,septiembre,Proteccion femenina
7792981004223,VITAMINA D 30 COMP.,15%,septiembre,Suplementos y nutricion
7792981004155,VITAMINA C 500 MG 30 COMP.,15%,septiembre,Suplementos y nutricion
7792981004209,VITAMINA C 1G (SOBRES) 15 Sobres,15%,septiembre,Suplementos y nutricion
7792981004186,TRIPLE ESCUDO 30 COMP,15%,septiembre,Suplementos y nutricion
7792981004056,MAGNESIO 30 COMP,20%,septiembre,Suplementos y nutricion
,ENACCION COLAGENO + MULTIVITAMINICO X 30 COMP BONIFICADO PACK,,septiembre,Suplementos y nutricion
,ENACCION MOVE + MULTIVITAMINICO X 30 COMP BONIFICADO PACK,,septiembre,Suplementos y nutricion
7792981006210,ENACCION COLAGENO Complex 270 GRS,15%,septiembre,Suplementos y nutricion
7792981006005,ENACCION MULTIVITAMINAS 30 COMP,25%,septiembre,Suplementos y nutricion
7792981063091,TRUE MADE PURE COLLAGEN NEUTRO 345 grs.,15%,septiembre,Suplementos y nutricion
7792981063084,TRUE MADE PURE COLLAGEN LEMONADE - 363 grs.,15%,septiembre,Suplementos y nutricion
7792981063114,TRUE MADE PURE COLLAGEN BLUEBERRY 349 grs.,15%,septiembre,Suplementos y nutricion
7792981070426,TRUE MADE WHEY COLLAGEN CHOCOLATE 771 grs,15%,septiembre,Suplementos y nutricion
7792981070433,TRUE MADE WHEY COLLAGEN VAINILLA 771 grs,15%,septiembre,Suplementos y nutricion
7792981070389,CITRATO DE MAGNESIO 60 CAPS,15%,septiembre,Suplementos y nutricion
7792981070204,ENARGY GEL FRUTILLA CAJA x 12,15%,septiembre,Suplementos y nutricion
7792981070235,ENARGY GEL LIMON CAJA x 12,15%,septiembre,Suplementos y nutricion
7792981070259,ENARGY GEL + CON CAFEINA VAINILLA BEAN CAJA x 12,15%,septiembre,Suplementos y nutricion
7792981070266,ENARGY GEL + CON CAFEINA CITRUS CAJA x 12,15%,septiembre,Suplementos y nutricion
7792981070273,ENARGY GEL + CON CAFEINA UVA CAJA x 12,15%,septiembre,Suplementos y nutricion
7792981001031,PROTEIN BAR FRUTILLAS A LA CREMA CAJA X 16,10%,septiembre,Suplementos y nutricion
7792981001048,PROTEIN BAR LEMON PIE CAJA X 16,10%,septiembre,Suplementos y nutricion
7792981001161,PrOTEIN BAR BANANA SPLIT + CRUNCHY CAJA X 16,10%,septiembre,Suplementos y nutricion
7792981001185,PROTEIN BAR CHOCOLATE BROWNIE CAJA X 16,10%,septiembre,Suplementos y nutricion
7792981001208,PROTEIN BAR COCO + DULCE DE LECHE CAJA X 16,10%,septiembre,Suplementos y nutricion
7792981006302,VITALGEN- SABOR NARANJA ENVASE 360 GRS,15%,septiembre,Suplementos y nutricion
7794640173493,Corega Connect x40 gr,20%,septiembre,Cuidado oral
7794640173509,Corega Connect x70 gr,20%,septiembre,Cuidado oral
7794640173165,Hinds Anti-Age Lift 90ml MANOS,35%,septiembre,Higiene personal
7794640173127,Hinds Hidratacion extrema 250ml,35%,septiembre,Higiene personal
7794640173080,HINDS ROSA PLUS 350 ml,35%,septiembre,Higiene personal
7794640171772,Parodontax Cepillo,25%,septiembre,Cuidado oral
7794640170386,Parodontax Blanqueador 116g,25%,septiembre,Cuidado oral
7896015591786,Sensodyne sensibilidad y encias 100 gr,35%,septiembre,Cuidado oral
7896009498978,Sensodyne Complete Protección 140gr,35%,septiembre,Cuidado oral
7896009499128,Sensodyne Extra Fresh Blanqueador 140 gr,35%,septiembre,Cuidado oral
7896009498794,Sensodyne Protección completa + Antisarro 90,35%,septiembre,Cuidado oral
4015400763697,PAMPERS BABY WIPES AROMA DE BEBE 12X48,2 X 1,septiembre,Bebes
7500435151511,PAMPERS BABY WIPES SIN PERFUME 12X48,2 X 1,septiembre,Bebes
7500435145244,PAMPERS BABY WIPES ALOE VERA 12X48,2 X 1,septiembre,Bebes
7500435170970,OB CEP Indicator Extra Soft x1 35ES,40%,septiembre,Cuidado oral
7500435170987,OB CEP Indicator Extra Soft x2 35ES,40%,septiembre,Cuidado oral
7500435142700,OB 3D WHITE WHITENING CON CARBÓN 102 G,35%,septiembre,Cuidado oral
7500435147194,OB 3D WHITE MINERAL CLEAN 102 G,35%,septiembre,Cuidado oral
7500435177030,OB 3D WHITE 90 G,35%,septiembre,Cuidado oral
6001159117506,BIO OIL 25 ML,35%,septiembre,Dermocosmetica
6001159117520,BIO OIL 125 ML,35%,septiembre,Dermocosmetica
7500435113465,GILLETTE AP CLEARGEL ANTI-BAC 82GRX12IT,30%,septiembre,Higiene personal
7702018913664,GILLETTE AP CLEARGEL COOLWAVE 82GRX12IT,30%,septiembre,Higiene personal
7500435113441,GILLETTE AP SPRAY ANTI-BAC 93GRX12IT,30%,septiembre,Higiene personal
7506309864839,GILLETTE AP SPRAY COOL WAVE 93GRX12IT,30%,septiembre,Higiene personal
3014260019723,OB CEP Mickey x1,30%,septiembre,Cuidado oral
7500435127417,OB Cep Mickey x2,30%,septiembre,Cuidado oral
7891051029828,OB Hilo Dental Satin Tape 25m,30%,septiembre,Cuidado oral
7500435193030,ORAL-B CEPILLO ELECTRICO BATERIA CARBON,25%,septiembre,Cuidado oral
4210201334774,ORAL-B CEPILLO ELECTRICO KIDS CARS,25%,septiembre,Cuidado oral
7891010695415,CURATIVO BAND-AID PEQ FERIM 144X16UN BR,15%,septiembre,Higiene personal
70942005487,GUM CEPILLO MULTICLEAN X 1,20%,septiembre,Cuidado oral
70942005494,GUM CEPILLO MULTICLEAN X 2,20%,septiembre,Cuidado oral
70942002332,GUM CEPILLO SONIC POWER,20%,septiembre,Cuidado oral
70942002141,GUM RTO SONIC POWER,20%,septiembre,Cuidado oral
70942303200,GUM HILO ORIGINAL WHITE,20%,septiembre,Cuidado oral
70942302401,GUM HILO EXPANDING,20%,septiembre,Cuidado oral
70942003322,GUM FLOSSERS KIDS PAW PATROL X 40,20%,septiembre,Cuidado oral
70942304733,GUM FLOSSER ULTRA DESLIZANTE X 40,20%,septiembre,Cuidado oral
70942001953,GUM FLOSSER ORIGINAL X 40,20%,septiembre,Cuidado oral
70942306805,GUM FLOSSER ORIGINAL X 20,20%,septiembre,Cuidado oral
70942004183,GUM FLOSSER DUAL TECHNIQUE X 20,20%,septiembre,Cuidado oral
7790010002790,Protectores Diarios Carefree Protección Largos X 20 Un.,25%,septiembre,Proteccion femenina
7790010002813,Protectores Diarios Carefree Todos Los Días Compact X 20 Un.,25%,septiembre,Proteccion femenina
7891010255411,Enjuague Bucal Listerine Anticaries Frescura Suave Sin Alcohol X 250 Ml.,25%,septiembre,Cuidado oral
7891010255374,Enjuague Bucal Listerine Cuidado Total Frescura Intensa X 250 Ml.,25%,septiembre,Cuidado oral
7891010255305,Enjuague Bucal Listerine Pro-Encías Frescura Intensa X 250 Ml.,25%,septiembre,Cuidado oral
7891010245160,Agua Micelar Neutrogena Purified Skin 7 En 1 X 200 Ml.,25%,septiembre,Dermocosmetica
7891010972226,Gel De Limpeza Neutrogena Deep Clean Grapefruit 150 Gr.,25%,septiembre,Dermocosmetica
7891010254933,Neutrogena Hydro Boost® Serum Hidratante Concentrado 30mL,30%,septiembre,Dermocosmetica
7790010002615,Toallas Femeninas Siempre Libre Adapt Plus Noche Y Día Suave Alas X 8 Un.,25%,septiembre,Proteccion femenina
7790010002769,Toallas Femeninas Siempre Libre Especial Ultrafina x 8 Un.,25%,septiembre,Proteccion femenina
7790010002714,Toallas Femeninas Siempre Libre Normal X 8 Un.,25%,septiembre,Proteccion femenina
7896007552962,PLENITUD CLASSIC ROPA INTERIOR INTENSA G/XG ENV x 8,2 X 1,septiembre,Proteccion femenina
7896007552955,PLENITUD CLASSIC ROPA INTERIOR P/M ENV x 8,2 X 1,septiembre,Proteccion femenina
7896007547173,PANT ADULTO PLENITUD PROTECT PLUS G/XG | 8 unidades,40%,septiembre,Proteccion femenina
7896007547128,PANT ADULTO PLENITUD PROTECT PLUS P/M | 8 unidades,40%,septiembre,Proteccion femenina
7794626011184,PLENITUD PROTECT PAÑAL T(G) ENV x 16,15%,septiembre,Proteccion femenina
7794626011160,PLENITUD PROTECT PAÑAL ADULTO T(G) ENV x 8,15%,septiembre,Proteccion femenina
7794626011153,PLENITUD PROTECT PAÑAL ADULTO T(M) ENV x 16,15%,septiembre,Proteccion femenina
7794626011191,PLENITUD PROTECT PAÑAL ADULTO T(XG) ENV x 16,15%,septiembre,Proteccion femenina
7794626011177,PLENITUD PROTECT PAÑAL ADULTO (U) XG ENV x 8,15%,septiembre,Proteccion femenina
7794626013089,KOTEX PROT IND CAMBIO PH ENV x 20,15%,septiembre,Proteccion femenina
7793620003560,KOTEX PROT MULTIFORMA PH BALANCEADO S/PERFUME        ENV x  100,35%,septiembre,Proteccion femenina
7793620003546,KOTEX PROT MULTIFORMA S/PERFUME ENV x   20,25%,septiembre,Proteccion femenina
7793620003553,KOTEX PROT CUIDADO DIARIO ENV x 60,30%,septiembre,Proteccion femenina
7794626014956,KOTEX PROT CLASSIC PH BALANCEADO S/PERFUME ENV x 20,10%,septiembre,Proteccion femenina
7794626014963,KOTEX PROT CLASSIC PH BALANCEADO ENV x 60,10%,septiembre,Proteccion femenina
7794626014772,PLENITUD ESENCIAL PROTECTORES ENV x 40,30%,septiembre,Proteccion femenina
7794626011498,PLENITUD FEMME LEVE A MODERADA ESCENCIAL PROTECT ENV x 20,10%,septiembre,Proteccion femenina
7794626014765,PLENITUD ESENCIAL PLUS PROTECTORES ENV x 14,10%,septiembre,Proteccion femenina
7794626010842,PLENITUD FEMME PROT LARGO LEVE ENV x 14,15%,septiembre,Proteccion femenina
7794626011825,PLENITUD FEMME GRANDE/XGRANDE ENV x 8,2 X 1,septiembre,Proteccion femenina
7794626011818,PLENITUD FEMME PEQUENO/MEDIANO ENV x 8,2 X 1 ,septiembre,Proteccion femenina
7702425808041,KOTEX TAMPONES MEDIO ENV x 12,10%,septiembre,Proteccion femenina
7702425543966,KOTEX TAMPONES MEDIO ENV x 20,10%,septiembre,Proteccion femenina
7794626011597,KOTEX TAMPONES MINI ENV x 12,10%,septiembre,Proteccion femenina
7702425808058,KOTEX TAMPONES SUPER ENV x 12,10%,septiembre,Proteccion femenina
7702425543973,KOTEX TAMPONES SUPER ENV x 20,10%,septiembre,Proteccion femenina
7794626013706,PLENITUD FEMME ESENCIAL LARGAS C/ALAS ENV x 16,25%,septiembre,Proteccion femenina
7794626011733,KOTEX TOA FEMENINA ESPECIAL C/ALAS ENV x 16,2 X 1,septiembre,Proteccion femenina
7794626011726,KOTEX TOA FEMENINA ESPECIAL C/ALAS ENV x 8,25%,septiembre,Proteccion femenina
7794626011566,KOTEX TOA NOCTURNA C/ALAS ENV x 16,10%,septiembre,Proteccion femenina
7794626010880,PLENITUD TOA FEMME LARGA C/ALAS ENV x 16,15%,septiembre,Proteccion femenina
7794626011504,PLENITUD FEMME TOA NOCTURNA S/ALAS TOA x 20,10%,septiembre,Proteccion femenina
7896007551002,PLENITUD FEMME TOA NOCTURNA S/ALAS ENV x 8,15%,septiembre,Proteccion femenina
7896007552740,PLENITUD FEMME TOA ULTRA S/ALAS ENV x 24,30%,septiembre,Proteccion femenina
7794626013973,HUGGIES TH 4EN1 LA SIRENITA ENV x 48,40%,septiembre,Bebes
7794626013980,HUGGIES TH CUIDA 4EN1 ENV x 80,40%,septiembre,Bebes
7794626012525 kimbies x48,KIMBIES X 48 TH,2 X 1,septiembre,Bebes
7509552791389,ELV ARCIL EXTR SH 200ml,2da al 50%,septiembre,Cuidado capilar
7509552791396,ELV ARCIL EXTR ACO 200ml,2da al 50%,septiembre,Cuidado capilar
7509552791433,ELV KERA-LISO BRIL Y SED SH 200ml,2da al 50%,septiembre,Cuidado capilar
7509552791440,ELV KERALISO BRIL Y SED ACO 200ml,2da al 50%,septiembre,Cuidado capilar
7509552791457,ELV O.EXTRAORD NUTR UNIV CD 200ml,2da al 50%,septiembre,Cuidado capilar
7509552791860,ELV OLEO COCO SH 200ml,2da al 50%,septiembre,Cuidado capilar
7509552815269,ELVIVE CV PURPLE SH 200ml Arg CM,2da al 50%,septiembre,Cuidado capilar
7509552816204,ELVIVE CV PURPLE ACO 200ml Arg CM,2da al 50%,septiembre,Cuidado capilar
7509552836554,ELV DREAM LENGTH COND 200ml,2da al 50%,septiembre,Cuidado capilar
7509552836585,ELV DREAM LENGTH SH 200ml,2da al 50%,septiembre,Cuidado capilar
7509552840353,ELV OLEO COCO ACO 200ml,2da al 50%,septiembre,Cuidado capilar
7509552843071,ELVIVE DREAM LONG LISS SH 200ml,2da al 50%,septiembre,Cuidado capilar
7509552843101,ELVIVE DREAM LONG LISS ACO 200ml,2da al 50%,septiembre,Cuidado capilar
7509552859133,ELV OLEO NUTR UNIV SH 200ml ARG CM,2da al 50%,septiembre,Cuidado capilar
7509552876413,ELVIVE HA PURE SHAMPOO 200ml ARG CM,2da al 50%,septiembre,Cuidado capilar
7509552876420,ELVIVE HA PURE ACO 200ml ARG CM,2da al 50%,septiembre,Cuidado capilar
7509552902112,HIDRA HIALURONICO SH 200ML ARG,2da al 50%,septiembre,Cuidado capilar
7509552902341,HIDRA HIALURONICO ACO 200ML ARG,2da al 50%,septiembre,Cuidado capilar
7509552902402,ELV RT EXTREME SH 200ML ARG,2da al 50%,septiembre,Cuidado capilar
7509552902433,ELV RT EXTREME ACO 200ML ARG,2da al 50%,septiembre,Cuidado capilar
7509552902532,ELV SH RT5+ 200ml KERATIN ARG,2da al 50%,septiembre,Cuidado capilar
7509552902839,ELV KERA-LISO MK SH 200ML ARG,2da al 50%,septiembre,Cuidado capilar
7509552902853,ELV KERA-LISO MK ACO 200ML ARG,2da al 50%,septiembre,Cuidado capilar
7509552903423,ELV ACO COLORVIVE 200ML ARG,2da al 50%,septiembre,Cuidado capilar
7509552907759,ELV SH COLOR VIVE 200ML ARG,2da al 50%,septiembre,Cuidado capilar
7509552925883,ELV Oleo Extraordinario Rizo SH 200,2da al 50%,septiembre,Cuidado capilar
7509552925906,ELV Oleo Extraordinario Rizo ACO200,2da al 50%,septiembre,Cuidado capilar
7509552930337,ELV Glyco Gloss ACO 200ml,2da al 50%,septiembre,Cuidado capilar
7509552937343,ELV Glyco Gloss SH 200ml,2da al 50%,septiembre,Cuidado capilar
7509552903416,ELV ACO REP TOTAL 5 200ML .,2da al 50%,septiembre,Cuidado capilar
7509552902815,ELV ACO REP TOTAL 5 400ml KERATIN,30%,septiembre,Cuidado capilar
7509552790160,ELV DREAM LENGTH COND 400ml,30%,septiembre,Cuidado capilar
7509552790191,ELV DREAM LENGTH SH 400ml,30%,septiembre,Cuidado capilar
7509552790443,ELV OLEO COCO ACO 400ml,30%,septiembre,Cuidado capilar
7509552790474,ELV ARCIL EXTR ACO 400ml,30%,septiembre,Cuidado capilar
7509552790481,ELV ARCIL EXTR SH 400ml,30%,septiembre,Cuidado capilar
7509552790498,ELV OLEO COCO SH 400ml,30%,septiembre,Cuidado capilar
7509552791266,ELV KERA-LISO BRIL Y SED SH 400ml,30%,septiembre,Cuidado capilar
7509552791280,ELV O.EXTRAORD NUTR UNIV CD 400ml,30%,septiembre,Cuidado capilar
7509552791303,ELV KERALISO BRIL Y SED ACO 400ml,30%,septiembre,Cuidado capilar
7509552843088,ELVIVE DREAM LONG LISS SH 400ml,30%,septiembre,Cuidado capilar
7509552843118,ELVIVE DREAM LONG LISS ACO 400ml,30%,septiembre,Cuidado capilar
7509552859126,ELV OLEO NUTR UNIV SH 400ml ARG CM,30%,septiembre,Cuidado capilar
7509552876444,ELVIVE HA PURE SHAMPOO 400ML ARG CM,30%,septiembre,Cuidado capilar
7509552876482,ELVIVE HA PURE ACO 400ML ARG CM,30%,septiembre,Cuidado capilar
7509552902327,HIDRA HIALURONICO SH 400ML ARG,30%,septiembre,Cuidado capilar
7509552902358,HIDRA HIALURONICO ACO 400ML ARG,30%,septiembre,Cuidado capilar
7509552902419,ELV RT EXTREME SH 400ML ARG,30%,septiembre,Cuidado capilar
7509552902440,ELV RT EXTREME ACO 400ML ARG,30%,septiembre,Cuidado capilar
7509552902501,ELVIVE RT5+ SH 2EN1 400ml KERATIN,30%,septiembre,Cuidado capilar
7509552902518,ELV SH RT5+ 400ml KERATIN ARG,30%,septiembre,Cuidado capilar
7509552902846,ELV KERA-LISO MK SH 400ML ARG,30%,septiembre,Cuidado capilar
7509552902860,ELV KERA-LISO MK ACO 400ML ARG,30%,septiembre,Cuidado capilar
7509552902891,ELVIVE COLOR VIVE ACO 400ml Arg CM,30%,septiembre,Cuidado capilar
7509552903461,ELV SH COLORVIVE 400ML ARG,30%,septiembre,Cuidado capilar
7509552925890,ELV Oleo Extraordinario Rizo SH 400,30%,septiembre,Cuidado capilar
7509552925913,ELV Oleo Extraordinario Rizo ACO400,30%,septiembre,Cuidado capilar
7509552928846,ELV Glyco Gloss SH 400ml,30%,septiembre,Cuidado capilar
7509552930344,ELV Glyco Gloss ACO 400ml,30%,septiembre,Cuidado capilar
7509552874204,ELV OLEO EXT. 100ML ARG CM,20%,septiembre,Cuidado capilar
7509552928877,ELV Glyco Gloss Serum 100ml,20%,septiembre,Cuidado capilar
7509552900774,Fru Hair Food Cacao SH 300ml ARG CM,20%,septiembre,Cuidado capilar
7509552900767,Fru Hair Food Cacao Aco 300ml ARG,20%,septiembre,Cuidado capilar
7509552874167,FRU HAIR FOOD BANANA SH 300ml ARG,20%,septiembre,Cuidado capilar
7509552874174,FRU HAIR FOOD BANANA ACO 300ml ARG,20%,septiembre,Cuidado capilar
7509552874143,FRU HAIR FOOD ALOE SH 300ml ARG CM,20%,septiembre,Cuidado capilar
7509552877106,FRU HAIR FOOD ALOE ACO 300ml ARG CM,20%,septiembre,Cuidado capilar
7509552874136,FRU HAIR FOOD COCO SH 300ml ARG CM,20%,septiembre,Cuidado capilar
7509552874129,FRU HAIR FOOD COCO ACO 300ml ARG CM,20%,septiembre,Cuidado capilar
7509552874105,FRU HAIR FOOD AGUACATE SH 300ml ARG,20%,septiembre,Cuidado capilar
7509552874099,FRU HAIR FOOD AGUACATE ACO300ml ARG,20%,septiembre,Cuidado capilar
7509552874082,FRU HAIR FOOD SANDIA SH 300ML ARG,20%,septiembre,Cuidado capilar
7509552874068,FRU HAIR FOOD SANDIA ACO 300ml ARG,20%,septiembre,Cuidado capilar
7509552900750,FRU HAIR FOOD CACAO JAR 350ml ARG,20%,septiembre,Cuidado capilar
7509552911961,Hair Food Cacao 3 en 1 ARG,20%,septiembre,Cuidado capilar
7509552874044,FRU H FOOD COCONUT JAR 350ml ARG CM,20%,septiembre,Cuidado capilar
7509552874020,FRU H FOOD BANANA JAR 350ml ARG CM,20%,septiembre,Cuidado capilar
7509552874013,FRU H FOOD AGUACATE JAR 350ml ARG,20%,septiembre,Cuidado capilar
7509552874051,FRU HAIR FOOD ALOE JAR 350ML ARG CM,20%,septiembre,Cuidado capilar
7509552874006,FRU H FOOD SANDIA JAR 350ml ARG CM,20%,septiembre,Cuidado capilar
,,,septiembre,
TODOS,EXCELLENCE,30%,septiembre,Cuidado capilar
TODOS,NUTRISSE,20%,septiembre,Cuidado capilar
,,,septiembre,
7509552849493,VITAMINA C SERUM ILUMINADOR 30ML,20%,septiembre,Dermocosmetica
7509552875461,Express Aclara Anti Acne Serum 30ml,20%,septiembre,Dermocosmetica
7899706181877,UV DEFEN HIDRAT FPS50+ 40G EXP,25%,septiembre,Dermocosmetica
7899706181815,UV DEFEN TQ SECO FPS50+ 40G EXP,25%,septiembre,Dermocosmetica
7899706188340,UV DEFENDER FLUIDO 40G EXPORT .,25%,septiembre,Dermocosmetica
7899706197762,UV DEFENDER FLUIDO CLARA 40G EXP,25%,septiembre,Dermocosmetica
7899706197786,UV DEFENDER FLUIDO MEDIA 40G EXP,25%,septiembre,Dermocosmetica
7509552892765,LOREAL SKIN UV DEFENDER SERUM 30ml,25%,septiembre,Dermocosmetica
7509552794557,Revitalift AH Eye Serum 20ml EUROPA,25%,septiembre,Dermocosmetica
7509552796131,RVT Acido Hialuronico Gel-Cream,25%,septiembre,Dermocosmetica
7509552843620,Revitalift Hialuro Serum 30ml,25%,septiembre,Dermocosmetica
4008600385912,NUK CHUP SIGNATURE 18-36 SURTIDO ENV x 1,15%,septiembre,Bebes
4008600385905,NUK CHUP SIGNATURE 6-18 SURTIDO ENV x 1,15%,septiembre,Bebes
4008600283386,NUK DESCONGESTIONADOR NASAL ENV x 1,15%,septiembre,Bebes
4008600122968,NUK TIJERA P/ BEBES ENV x 1,15%,septiembre,Bebes
7798008960022,OTOWIL AGUA OXIGENADA 20V HIERBAS ENV x 1,50%,septiembre,Cuidado capilar
7798008960039,OTOWIL DECOLORANTE POLVO ENV x 30,50%,septiembre,Cuidado capilar
TODAS,OTOWIL ECO COLOR PACK ENV x 1,50%,septiembre,Cuidado capilar
TODAS,OTOWIL CR COLORANTE ARGAN,50%,septiembre,Cuidado capilar
TODOS,OTOWIL CIELO COLOR,50%,septiembre,Cuidado capilar
7794626015083,HUGGIES CLASSIC COMBO XG X 52+PROT X 8 GRATIS,"15,00%",septiembre,Bebes
7794626015090,HUGGIES CLASSIC COMBO XXG X 50+PROT X 8 GRATIS,"15,00%",septiembre,Bebes
7794626015106,HUGGIES CLASSIC GDE X 40+FLEX COMF GDE X 40,"25,00%",septiembre,Bebes
7794626015113,HUGGIES CLASSIC XG X 32+FLEX COMF XG X 32,"25,00%",septiembre,Bebes
7794626015120,HUGGIES CLASSIC XXG X 30+FLEX COMF XXG X 30,"25,00%",septiembre,Bebes
7794626015182,HUGGIES CLASSIC GDE X 60+TOA COTID 48 S/C,"20,00%",septiembre,Bebes
7794626015199,HUGGIES CLASSIC XG X 52+TOA COTID 48 X/C,"20,00%",septiembre,Bebes
7794626015205,HUGGIES CLASSIC XXG X 50+TOA COTID 48 S/C,"20,00%",septiembre,Bebes
7500435191418,PANTENE SH COLAGENO 200MLX12IT,20%,septiembre,Cuidado capilar
7500435138222,PANTENE CN COLAGENO 200MLX12IT,20%,septiembre,Cuidado capilar
7500435241069,PANTENE SH KERATINA 200MLX12IT,20%,septiembre,Cuidado capilar
7500435241090,PANTENE CN KERATINA 200MLX12IT,20%,septiembre,Cuidado capilar
7500435235433,PNT PROVMIR CN REVITALIZACION 200MLX12IT,20%,septiembre,Cuidado capilar
7500435235464,PNT PROVMIR SH REVITALIZACION 200MLX12IT,20%,septiembre,Cuidado capilar
7500435209632,PNT SH PROVMIR EQUILIBRIO 200MLX12IT,20%,septiembre,Cuidado capilar
7500435230001,PNT CN PROVMIR EQUILIBRIO 200MLX12IT,20%,septiembre,Cuidado capilar
7500435230100,PNT SH PROVMIR HIDRATA 200MLX12IT,20%,septiembre,Cuidado capilar
7500435230070,PNT CN PROVMIR HIDRATA 200MLX12IT,20%,septiembre,Cuidado capilar
7500435229845,PNT SH PROVMIR DETOX 200MLX12IT,20%,septiembre,Cuidado capilar
7500435229852,PNT CN PROVMIR DETOX 200MLX12IT,20%,septiembre,Cuidado capilar
7500435137928,PANTENE SH COLAGENO 400MLX12IT,25%,septiembre,Cuidado capilar
7500435138345,PANTENE CN COLAGENO 400MLX12IT,25%,septiembre,Cuidado capilar
7500435235334,PNT PROVMIR CN VOLUMEN 400MLX12IT,25%,septiembre,Cuidado capilar
7500435235297,PNT PROVMIR SH VOLUME 400MLX12IT,25%,septiembre,Cuidado capilar
7500435229821,PNT SH PROVMIR DETOX 400MLX12IT,25%,septiembre,Cuidado capilar
7500435229814,PNT CN PROVMIR DETOX 400MLX12IT,25%,septiembre,Cuidado capilar
7500435241007,PANTENE SH KERATINA 400MLX12IT,25%,septiembre,Cuidado capilar
7500435240987,PANTENE CN KERATINA 400MLX12IT,25%,septiembre,Cuidado capilar
7500435230094,PNT SH PROVMIR HIDRATA 400MLX12IT,25%,septiembre,Cuidado capilar
7500435230117,PNT CN PROVMIR HIDRATA 400MLX12IT,25%,septiembre,Cuidado capilar
7500435209694,PNT SH PROVMIR EQUILIBRIO 400MLX12IT,25%,septiembre,Cuidado capilar
7500435230018,PNT CN PROVMIR EQUILIBRIO 400MLX12IT,25%,septiembre,Cuidado capilar
7500435184670,PTN NB SH FRIZZ CONTROL ROSE 270MLX6IT,15%,septiembre,Cuidado capilar
7500435184649,PTN NB CN BAMBOO VOLUME MULT 235MLX6IT,15%,septiembre,Cuidado capilar
7500435184694,PTN NB CN FRIZZ CONTROL ROSE 235MLX6IT,15%,septiembre,Cuidado capilar
7500435188098,PTN NB TRT BAMBOO VOLUME MULT 110MLX6IT,15%,septiembre,Cuidado capilar
7500435212342,PANTENE SERUM EQUILIBRIO 95mlX9IT ROLA,30%,septiembre,Cuidado capilar
7500435019705,HS SH ANTIFALL PO 180MLX12IT,15%,septiembre,Cuidado capilar
7500435019712,HS SH ANTIFALL PO 375MLX12IT,15%,septiembre,Cuidado capilar
7500435202695,HS SH ARGAN PO 375MLX12IT,15%,septiembre,Cuidado capilar
7500435202732,HS CN ARGAN 300MLX12IT,15%,septiembre,Cuidado capilar
7500435202671,HS SH ARGAN 180MLX12IT,15%,septiembre,Cuidado capilar
7500435142557,HS SH COCONUT PO 375MLx12IT,15%,septiembre,Cuidado capilar
7500435147583,HS CN Coconut PO 300MLX12IT,15%,septiembre,Cuidado capilar
7500435159241,HS SH FUERZA PO 180MLX12IT,15%,septiembre,Cuidado capilar
7500435159210,HS SH FUERZA PO 375MLX12IT,15%,septiembre,Cuidado capilar
7500435019873,HS SH APPLE PO 180MLX12IT,15%,septiembre,Cuidado capilar
7500435019880,HS SH APPLE PO 375MLX12IT,15%,septiembre,Cuidado capilar
7500435231244,HS SH AntiItch 180MLX12IT,20%,septiembre,Cuidado capilar
7500435231237,HS SH AntiItch 375MLX12IT,20%,septiembre,Cuidado capilar
